""	"ID"	"symbol"
"1"	"1415670_at"	"Copg1"
"2"	"1415671_at"	"Atp6v0d1"
"3"	"1415672_at"	"Golga7"
"4"	"1415673_at"	"Psph"
"5"	"1415674_a_at"	"Trappc4"
"6"	"1415675_at"	"Dpm2"
"7"	"1415676_a_at"	"Psmb5"
"8"	"1415677_at"	"Dhrs1"
"9"	"1415678_at"	"Ppm1a"
"10"	"1415679_at"	"Psenen"
"11"	"1415680_at"	"Anapc1"
"12"	"1415681_at"	"Mrpl43"
"13"	"1415682_at"	"Xpo7"
"14"	"1415683_at"	"Nmt1"
"15"	"1415684_at"	"Atg5"
"16"	"1415685_at"	"Mtif2"
"17"	"1415686_at"	"Rab14"
"18"	"1415687_a_at"	"Psap"
"19"	"1415688_at"	"Ube2g1"
"20"	"1415689_s_at"	"Zkscan3"
"21"	"1415690_at"	"Mrpl27"
"22"	"1415691_at"	"Dlg1"
"23"	"1415692_s_at"	"Canx"
"24"	"1415693_at"	"Derl1"
"25"	"1415694_at"	"Wars"
"26"	"1415695_at"	"Psma1"
"27"	"1415696_at"	"Sar1a"
"28"	"1415697_at"	"G3bp2"
"29"	"1415698_at"	"Golm1"
"30"	"1415699_a_at"	"Gps1"
"31"	"1415700_a_at"	"Ssr3"
"32"	"1415701_x_at"	"LOC100044627 /// LOC100862455 /// Rpl23"
"33"	"1415702_a_at"	"Ctbp1"
"34"	"1415703_at"	"Huwe1"
"35"	"1415704_a_at"	"Cdv3"
"36"	"1415705_at"	"Smim7"
"37"	"1415706_at"	"Copa"
"38"	"1415707_at"	"Anapc2"
"39"	"1415708_at"	"Tug1"
"40"	"1415709_s_at"	"Gbf1"
"41"	"1415710_at"	"Cox18"
"42"	"1415711_at"	"Arfgef1"
"43"	"1415712_at"	"Zranb1"
"44"	"1415713_a_at"	"Ddx24"
"45"	"1415714_a_at"	"Snrnp27"
"46"	"1415715_at"	"Tmem129"
"47"	"1415716_a_at"	"Rps27 /// Rps27rt"
"48"	"1415717_at"	"Rnf220"
"49"	"1415718_at"	"Sap30l"
"50"	"1415719_s_at"	"Armc1"
"51"	"1415720_s_at"	"Mad2l1bp"
"52"	"1415721_a_at"	"Naa60"
"53"	"1415722_a_at"	"Vta1"
"54"	"1415723_at"	"Eif5"
"55"	"1415724_a_at"	"Cdc42"
"56"	"1415725_at"	"Rrn3"
"57"	"1415726_at"	"Ankrd17"
"58"	"1415727_at"	"Apoa1bp"
"59"	"1415728_at"	"Pabpn1"
"60"	"1415729_at"	"Pdpk1"
"61"	"1415730_at"	"Cpsf7"
"62"	"1415731_at"	"Angel2"
"63"	"1415732_at"	"Abhd16a"
"64"	"1415733_a_at"	"Gm8069 /// Tomm5"
"65"	"1415734_at"	"Rab7"
"66"	"1415735_at"	"Ddb1"
"67"	"1415736_at"	"Pfdn5"
"68"	"1415737_at"	"Rfk"
"69"	"1415738_at"	"Txndc12"
"70"	"1415739_at"	"Rbm42"
"71"	"1415740_at"	"Psmc5"
"72"	"1415741_at"	"Tmem165"
"73"	"1415742_at"	"Aup1"
"74"	"1415743_at"	"Hdac5"
"75"	"1415744_at"	"Pfdn6"
"76"	"1415745_a_at"	"Dscr3"
"77"	"1415746_at"	"Cic"
"78"	"1415747_s_at"	"Riok3"
"79"	"1415748_a_at"	"Dctn5"
"80"	"1415749_a_at"	"Rragc"
"81"	"1415750_at"	"Tbl3"
"82"	"1415751_at"	"Hp1bp3"
"83"	"1415752_at"	"BC031181"
"84"	"1415753_at"	"Abhd17a"
"85"	"1415754_at"	"Polr2f"
"86"	"1415755_a_at"	"Ube2v1"
"87"	"1415756_a_at"	"Snapin"
